"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20190701","9호선","4118","노들","5087","4418","20190704"
"20190701","2호선","0201","시청","29792","28938","20190704"
"20190701","1호선","0159","동묘앞","9683","10214","20190704"
"20190701","1호선","0158","청량리(서울시립대입구)","25665","26203","20190704"
"20190701","1호선","0157","제기동","21946","22345","20190704"
"20190701","1호선","0156","신설동","17911","17483","20190704"
"20190701","1호선","0155","동대문","14793","16182","20190704"
"20190701","1호선","0154","종로5가","28640","28862","20190704"
"20190701","1호선","0153","종로3가","34944","32751","20190704"
"20190701","1호선","0152","종각","47945","47217","20190704"
"20190701","1호선","0151","시청","27325","28297","20190704"
"20190701","1호선","0150","서울역","58115","54443","20190704"
"20190701","2호선","0216","잠실(송파구청)","83392","82452","20190704"
"20190701","2호선","0218","종합운동장","9445","10762","20190704"
"20190701","2호선","0219","삼성(무역센터)","65299","67748","20190704"
"20190701","2호선","0220","선릉","68180","61362","20190704"
"20190701","2호선","0221","역삼","60234","67895","20190704"
"20190701","2호선","0222","강남","110210","111378","20190704"
"20190701","2호선","0223","교대(법원.검찰청)","42540","47817","20190704"
"20190701","2호선","0224","서초","26330","26400","20190704"
"20190701","2호선","0225","방배","20832","21317","20190704"
"20190701","2호선","0226","사당","44330","48506","20190704"
"20190701","2호선","0227","낙성대","32333","31751","20190704"
"20190701","2호선","0228","서울대입구(관악구청)","58752","57454","20190704"
"20190701","2호선","0229","봉천","28630","26484","20190704"
"20190701","2호선","0230","신림","75541","73589","20190704"
"20190701","2호선","0231","신대방","32119","30611","20190704"
"20190701","2호선","0232","구로디지털단지","73355","73964","20190704"
"20190701","2호선","0233","대림(구로구청)","32456","32981","20190704"
"20190701","2호선","0234","신도림","61573","60245","20190704"
"20190701","2호선","0235","문래","23830","24116","20190704"
"20190701","2호선","0236","영등포구청","26460","26749","20190704"
"20190701","2호선","0237","당산","24772","27669","20190704"
"20190701","2호선","0238","합정","34647","36193","20190704"
"20190701","2호선","0239","홍대입구","75216","79442","20190704"
"20190701","2호선","0240","신촌","47617","48941","20190704"
"20190701","2호선","0241","이대","20090","21568","20190704"
"20190701","2호선","0242","아현","11713","11174","20190704"
"20190701","2호선","0243","충정로(경기대입구)","12462","13253","20190704"
"20190701","2호선","0244","용답","2907","2853","20190704"
"20190701","2호선","0245","신답","1857","2086","20190704"
"20190701","2호선","0246","신설동","4184","4086","20190704"
"20190701","2호선","0247","도림천","1446","1557","20190704"
"20190701","2호선","0248","양천구청","8224","8578","20190704"
"20190701","2호선","0249","신정네거리","11337","11532","20190704"
"20190701","2호선","0250","용두(동대문구청)","2814","2805","20190704"
"20190701","3호선","0309","지축","1454","1620","20190704"
"20190701","3호선","0310","구파발","24315","22406","20190704"
"20190701","3호선","0311","연신내","45923","43319","20190704"
"20190701","3호선","0312","불광","20574","22181","20190704"
"20190701","3호선","0313","녹번","15992","13937","20190704"
"20190701","3호선","0314","홍제","20781","19780","20190704"
"20190701","3호선","0315","무악재","4552","4707","20190704"
"20190701","3호선","0316","독립문","8583","8824","20190704"
"20190701","3호선","0317","경복궁(정부서울청사)","24790","24903","20190704"
"20190701","3호선","0318","안국","25950","26933","20190704"
"20190701","3호선","0319","종로3가","12560","15183","20190704"
"20190701","3호선","0320","을지로3가","13148","13700","20190704"
"20190701","3호선","0321","충무로","1","0","20190704"
"20190701","3호선","0322","동대입구","10505","11516","20190704"
"20190701","3호선","0323","약수","16251","15780","20190704"
"20190701","3호선","0324","금호","9727","9031","20190704"
"20190701","3호선","0325","옥수","10941","11301","20190704"
"20190701","3호선","0326","압구정","38009","41356","20190704"
"20190701","3호선","0327","신사","36073","38446","20190704"
"20190701","3호선","0328","잠원","7382","7154","20190704"
"20190701","3호선","0329","고속터미널","55150","51334","20190704"
"20190701","3호선","0330","교대(법원.검찰청)","17580","11646","20190704"
"20190701","3호선","0331","남부터미널(예술의전당)","35285","35991","20190704"
"20190701","3호선","0332","양재(서초구청)","45194","49690","20190704"
"20190701","3호선","0333","매봉","14041","13390","20190704"
"20190701","3호선","0334","도곡","6777","6698","20190704"
"20190701","3호선","0335","대치","13495","13010","20190704"
"20190701","3호선","0336","학여울","2122","2204","20190704"
"20190701","3호선","0337","대청","11961","10684","20190704"
"20190701","3호선","0338","일원","11775","12151","20190704"
"20190701","3호선","0339","수서","19570","19994","20190704"
"20190701","3호선","0340","가락시장","11183","10861","20190704"
"20190701","3호선","0341","경찰병원","9144","9182","20190704"
"20190701","3호선","0342","오금","7559","6681","20190704"
"20190701","4호선","0409","당고개","14312","13266","20190704"
"20190701","4호선","0410","상계","23465","21067","20190704"
"20190701","4호선","0411","노원","23320","26207","20190704"
"20190701","4호선","0412","창동","32008","33822","20190704"
"20190701","4호선","0413","쌍문","35894","32418","20190704"
"20190701","4호선","0414","수유(강북구청)","41286","40810","20190704"
"20190701","4호선","0415","미아(서울사이버대학)","18815","17738","20190704"
"20190701","4호선","0416","미아사거리","32889","31896","20190704"
"20190701","4호선","0417","길음","24823","23833","20190704"
"20190701","4호선","0418","성신여대입구(돈암)","25027","24010","20190704"
"20190701","4호선","0419","한성대입구(삼선교)","16645","15763","20190704"
"20190701","4호선","0420","혜화","39182","40102","20190704"
"20190701","4호선","0421","동대문","27511","28048","20190704"
"20190701","4호선","0422","동대문역사문화공원","23461","21205","20190704"
"20190701","4호선","0423","충무로","34519","35727","20190704"
"20190701","4호선","0424","명동","36947","39507","20190704"
"20190701","4호선","0425","회현(남대문시장)","33906","36515","20190704"
"20190701","4호선","0426","서울역","15260","23062","20190704"
"20190701","4호선","0427","숙대입구(갈월)","17644","17142","20190704"
"20190701","4호선","0428","삼각지","5895","6157","20190704"
"20190701","4호선","0429","신용산","18602","19560","20190704"
"20190701","4호선","0430","이촌(국립중앙박물관)","9251","10188","20190704"
"20190701","4호선","0431","동작(현충원)","2768","2928","20190704"
"20190701","4호선","0432","총신대입구(이수)","23821","26079","20190704"
"20190701","4호선","0433","사당","29402","25327","20190704"
"20190701","4호선","0434","남태령","1526","1093","20190704"
"20190701","5호선","2511","방화","8333","7914","20190704"
"20190701","5호선","2512","개화산","6790","6445","20190704"
"20190701","5호선","2513","김포공항","8326","7330","20190704"
"20190701","5호선","2514","송정","10246","9825","20190704"
"20190701","5호선","2515","마곡","7905","7322","20190704"
"20190701","5호선","2516","발산","20732","21203","20190704"
"20190701","5호선","2517","우장산","17582","17308","20190704"
"20190701","5호선","2518","화곡","34429","31729","20190704"
"20190701","5호선","2519","까치산","33718","32012","20190704"
"20190701","5호선","2520","신정(은행정)","15254","10647","20190704"
"20190701","5호선","2521","목동","20878","23642","20190704"
"20190701","5호선","2522","오목교(목동운동장앞)","25733","28203","20190704"
"20190701","5호선","2523","양평","8031","7915","20190704"
"20190701","5호선","2524","영등포구청","4470","4435","20190704"
"20190701","5호선","2525","영등포시장","11158","11800","20190704"
"20190701","5호선","2526","신길","3828","4315","20190704"
"20190701","5호선","2527","여의도","30041","32337","20190704"
"20190701","5호선","2528","여의나루","11904","12387","20190704"
"20190701","5호선","2529","마포","16831","17251","20190704"
"20190701","5호선","2530","공덕","16696","17842","20190704"
"20190701","5호선","2531","애오개","8605","8625","20190704"
"20190701","5호선","2532","충정로(경기대입구)","5350","5312","20190704"
"20190701","5호선","2533","서대문","21201","22136","20190704"
"20190701","5호선","2534","광화문(세종문화회관)","37888","40031","20190704"
"20190701","5호선","2535","종로3가","16211","15759","20190704"
"20190701","5호선","2536","을지로4가","6480","6703","20190704"
"20190701","5호선","2537","동대문역사문화공원","3434","3959","20190704"
"20190701","5호선","2538","청구","4881","4467","20190704"
"20190701","5호선","2539","신금호","7518","7727","20190704"
"20190701","5호선","2540","행당","9631","8538","20190704"
"20190701","5호선","2541","왕십리(성동구청)","5479","6199","20190704"
"20190701","5호선","2542","마장","6712","6317","20190704"
"20190701","5호선","2543","답십리","18779","17085","20190704"
"20190701","5호선","2544","장한평","20803","20577","20190704"
"20190701","5호선","2545","군자(능동)","12190","13399","20190704"
"20190701","7호선","2743","신대방삼거리","19493","18741","20190704"
"20190701","5호선","2546","아차산(어린이대공원후문)","16360","15545","20190704"
"20190701","5호선","2547","광나루(장신대)","16439","15102","20190704"
"20190701","5호선","2548","천호(풍납토성)","21111","22298","20190704"
"20190701","5호선","2549","강동","22599","19962","20190704"
"20190701","5호선","2550","길동","8481","8930","20190704"
"20190701","5호선","2551","굽은다리(강동구민회관앞)","10713","10179","20190704"
"20190701","5호선","2552","명일","9124","9595","20190704"
"20190701","5호선","2553","고덕","11439","11087","20190704"
"20190701","5호선","2554","상일동","14731","12066","20190704"
"20190701","5호선","2555","둔촌동","9640","9786","20190704"
"20190701","5호선","2556","올림픽공원(한국체대)","4974","4593","20190704"
"20190701","5호선","2557","방이","8261","8404","20190704"
"20190701","5호선","2558","오금","4495","4561","20190704"
"20190701","5호선","2559","개롱","8212","8342","20190704"
"20190701","5호선","2560","거여","9064","8500","20190704"
"20190701","5호선","2561","마천","6062","5974","20190704"
"20190701","6호선","2611","응암","19992","19551","20190704"
"20190701","6호선","2612","역촌","4614","5389","20190704"
"20190701","6호선","2613","불광","5537","5617","20190704"
"20190701","6호선","2614","독바위","3294","3417","20190704"
"20190701","6호선","2616","구산","9207","6840","20190704"
"20190701","6호선","2617","새절(신사)","15352","14307","20190704"
"20190701","6호선","2618","증산(명지대앞)","11576","11093","20190704"
"20190701","6호선","2619","디지털미디어시티","15046","16657","20190704"
"20190701","6호선","2620","월드컵경기장(성산)","5540","6031","20190704"
"20190701","6호선","2621","마포구청","16381","14556","20190704"
"20190701","6호선","2622","망원","15170","16112","20190704"
"20190701","6호선","2623","합정","15521","14299","20190704"
