"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20200401","2호선","0207","상왕십리","11717","11231","20200404"
"20200401","2호선","0208","왕십리(성동구청)","13642","11395","20200404"
"20200401","2호선","0209","한양대","5945","6422","20200404"
"20200401","2호선","0210","뚝섬","18383","19845","20200404"
"20200401","2호선","0211","성수","30124","33060","20200404"
"20200401","2호선","0212","건대입구","29656","31576","20200404"
"20200401","2호선","0213","구의(광진구청)","21003","20334","20200404"
"20200401","2호선","0214","강변(동서울터미널)","25768","25177","20200404"
"20200401","2호선","0215","잠실나루","11824","11429","20200404"
"20200401","2호선","0216","잠실(송파구청)","54890","53727","20200404"
"20200401","2호선","0217","잠실새내","17045","17158","20200404"
"20200401","2호선","0218","종합운동장","5516","6039","20200404"
"20200401","2호선","0219","삼성(무역센터)","42277","43444","20200404"
"20200401","2호선","0220","선릉","50145","44709","20200404"
"20200401","2호선","0221","역삼","44367","48928","20200404"
"20200401","2호선","0222","강남","74145","74244","20200404"
"20200401","2호선","0223","교대(법원.검찰청)","29774","33453","20200404"
"20200401","2호선","0224","서초","18269","18041","20200404"
"20200401","2호선","0225","방배","14071","14465","20200404"
"20200401","2호선","0226","사당","30798","33860","20200404"
"20200401","2호선","0227","낙성대(강감찬)","23446","22445","20200404"
"20200401","2호선","0228","서울대입구(관악구청)","40765","39858","20200404"
"20200401","2호선","0229","봉천","21042","19398","20200404"
"20200401","2호선","0230","신림","56523","54199","20200404"
"20200401","2호선","0231","신대방","23304","22413","20200404"
"20200401","2호선","0232","구로디지털단지","53378","53594","20200404"
"20200401","2호선","0233","대림(구로구청)","21141","21434","20200404"
"20200401","2호선","0234","신도림","40806","40003","20200404"
"20200401","2호선","0235","문래","18175","18507","20200404"
"20200401","2호선","0236","영등포구청","20034","20298","20200404"
"20200401","2호선","0237","당산","17432","20155","20200404"
"20200401","2호선","0238","합정","25809","27466","20200404"
"20200401","2호선","0239","홍대입구","41449","43584","20200404"
"20200401","2호선","0240","신촌","27305","28545","20200404"
"20200401","2호선","0241","이대","9201","9430","20200404"
"20200401","2호선","0242","아현","7827","7565","20200404"
"20200401","2호선","0243","충정로(경기대입구)","8809","9341","20200404"
"20200401","2호선","0244","용답","2126","2074","20200404"
"20200401","2호선","0245","신답","1354","1580","20200404"
"20200401","2호선","0246","신설동","2663","2732","20200404"
"20200401","2호선","0247","도림천","1027","1139","20200404"
"20200401","2호선","0248","양천구청","5439","5656","20200404"
"20200401","2호선","0250","용두(동대문구청)","1956","2073","20200404"
"20200401","3호선","0309","지축","2823","2762","20200404"
"20200401","3호선","0310","구파발","17084","15923","20200404"
"20200401","3호선","0311","연신내","33123","31183","20200404"
"20200401","3호선","0312","불광","13640","14717","20200404"
"20200401","3호선","0313","녹번","11631","10387","20200404"
"20200401","3호선","0314","홍제","15054","14368","20200404"
"20200401","3호선","0315","무악재","3267","3226","20200404"
"20200401","3호선","0316","독립문","5819","6163","20200404"
"20200401","3호선","0317","경복궁(정부서울청사)","14337","14292","20200404"
"20200401","3호선","0318","안국","15323","15897","20200404"
"20200401","3호선","0319","종로3가","9012","10328","20200404"
"20200401","3호선","0320","을지로3가","9215","9694","20200404"
"20200401","3호선","0321","충무로","1","0","20200404"
"20200401","3호선","0322","동대입구","6203","6833","20200404"
"20200401","3호선","0323","약수","11087","10856","20200404"
"20200401","3호선","0324","금호","6774","6360","20200404"
"20200401","3호선","0325","옥수","7318","7509","20200404"
"20200401","3호선","0326","압구정","25103","27025","20200404"
"20200401","3호선","0327","신사","24391","25825","20200404"
"20200401","3호선","0328","잠원","4588","4492","20200404"
"20200401","3호선","0329","고속터미널","26876","25858","20200404"
"20200401","3호선","0330","교대(법원.검찰청)","12349","8385","20200404"
"20200401","3호선","0331","남부터미널(예술의전당)","23039","23771","20200404"
"20200401","3호선","0332","양재(서초구청)","32328","34986","20200404"
"20200401","3호선","0333","매봉","10094","9688","20200404"
"20200401","3호선","0334","도곡","4029","4322","20200404"
"20200401","3호선","0335","대치","8006","7842","20200404"
"20200401","3호선","0336","학여울","1387","1431","20200404"
"20200401","3호선","0337","대청","7720","7135","20200404"
"20200401","3호선","0338","일원","7386","7168","20200404"
"20200401","3호선","0339","수서","11943","12211","20200404"
"20200401","3호선","0340","가락시장","7506","7251","20200404"
"20200401","3호선","0341","경찰병원","6402","6429","20200404"
"20200401","3호선","0342","오금","5410","4719","20200404"
"20200401","4호선","0409","당고개","10471","9626","20200404"
"20200401","4호선","0410","상계","17011","15388","20200404"
"20200401","4호선","0411","노원","16435","18552","20200404"
"20200401","4호선","0412","창동","22139","23588","20200404"
"20200401","4호선","0413","쌍문","26719","24290","20200404"
"20200401","4호선","0414","수유(강북구청)","30405","30177","20200404"
"20200401","4호선","0415","미아(서울사이버대학)","13163","12682","20200404"
"20200401","4호선","0416","미아사거리","24418","23620","20200404"
"20200401","4호선","0417","길음","17136","16291","20200404"
"20200401","4호선","0418","성신여대입구(돈암)","16678","15917","20200404"
"20200401","4호선","0419","한성대입구(삼선교)","11092","10970","20200404"
"20200401","4호선","0420","혜화","23977","24316","20200404"
"20200401","4호선","0421","동대문","18203","18606","20200404"
"20200401","4호선","0422","동대문역사문화공원(DDP)","13032","12427","20200404"
"20200401","4호선","0423","충무로","23707","24828","20200404"
"20200401","4호선","0424","명동","14191","14700","20200404"
"20200401","4호선","0425","회현(남대문시장)","19720","21086","20200404"
"20200401","4호선","0426","서울역","9700","11912","20200404"
"20200401","4호선","0427","숙대입구(갈월)","10951","10826","20200404"
"20200401","4호선","0428","삼각지","4076","4374","20200404"
"20200401","4호선","0429","신용산","12816","13310","20200404"
"20200401","4호선","0430","이촌(국립중앙박물관)","5185","5962","20200404"
"20200401","4호선","0431","동작(현충원)","2265","2398","20200404"
"20200401","4호선","0432","총신대입구(이수)","16270","17896","20200404"
"20200401","4호선","0433","사당","20759","17567","20200404"
"20200401","4호선","0434","남태령","831","674","20200404"
"20200401","5호선","2511","방화","5607","5359","20200404"
"20200401","5호선","2512","개화산","4815","4612","20200404"
"20200401","5호선","2513","김포공항","4269","4024","20200404"
"20200401","5호선","2514","송정","5930","5395","20200404"
"20200401","5호선","2515","마곡","7310","6889","20200404"
"20200401","5호선","2516","발산","16042","16301","20200404"
"20200401","5호선","2517","우장산","11324","11230","20200404"
"20200401","5호선","2518","화곡","25159","23217","20200404"
"20200401","5호선","2519","까치산","25605","24284","20200404"
"20200401","5호선","2520","신정(은행정)","12076","9183","20200404"
"20200401","5호선","2521","목동","14670","16250","20200404"
"20200401","5호선","2522","오목교(목동운동장앞)","18745","20134","20200404"
"20200401","5호선","2523","양평","6731","6757","20200404"
"20200401","5호선","2524","영등포구청","3434","3541","20200404"
"20200401","5호선","2525","영등포시장","7674","7974","20200404"
"20200401","5호선","2526","신길","3234","3627","20200404"
"20200401","5호선","2527","여의도","23655","24829","20200404"
"20200401","5호선","2528","여의나루","11510","12394","20200404"
"20200401","5호선","2529","마포","12331","12832","20200404"
"20200401","5호선","2530","공덕","12191","13016","20200404"
"20200401","5호선","2531","애오개","6010","6077","20200404"
"20200401","5호선","2532","충정로(경기대입구)","3918","4025","20200404"
"20200401","5호선","2533","서대문","15565","15950","20200404"
"20200401","5호선","2534","광화문(세종문화회관)","26495","27659","20200404"
"20200401","5호선","2536","을지로4가","5132","5277","20200404"
