"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20190401","9호선","4110","염창","19187","18800","20190404"
"20190401","경부선","1701","구로","23227","23822","20190404"
"20190401","경부선","1032","신길","11533","9602","20190404"
"20190401","경부선","1706","안양","33902","33311","20190404"
"20190401","경부선","1707","명학","12938","13184","20190404"
"20190401","경부선","1705","관악","9615","9127","20190404"
"20190401","경부선","1007","신도림","4464","4410","20190404"
"20190401","경부선","1006","영등포","46483","48759","20190404"
"20190401","경부선","1005","대방","16857","17114","20190404"
"20190401","경부선","1004","노량진","12735","12464","20190404"
"20190401","경부선","1003","용산","36942","38623","20190404"
"20190401","경부선","1002","남영","13349","14402","20190404"
"20190401","경부선","1001","서울역","6064","1389","20190404"
"20190401","경강선","1511","여주","2574","2536","20190404"
"20190401","경강선","1510","세종대왕릉","265","272","20190404"
"20190401","경강선","1509","부발","1944","1942","20190404"
"20190401","경강선","1508","이천","2797","2966","20190404"
"20190401","경강선","1507","신둔도예촌","1656","1307","20190404"
"20190401","경강선","1506","곤지암","2376","2396","20190404"
"20190401","경강선","1505","초월","3032","2996","20190404"
"20190401","경강선","1504","경기광주","7749","7470","20190404"
"20190401","경강선","1503","삼동","2513","2192","20190404"
"20190401","경강선","1502","이매","1404","1152","20190404"
"20190401","경강선","1501","판교","4544","4362","20190404"
"20190401","9호선2~3단계","4138","중앙보훈병원","8030","7415","20190404"
"20190401","9호선2~3단계","4137","둔촌오륜","1048","960","20190404"
"20190401","9호선2~3단계","4136","올림픽공원(한국체대)","4936","5142","20190404"
"20190401","9호선2~3단계","4135","한성백제","2042","1846","20190404"
"20190401","9호선2~3단계","4134","송파나루","3773","3766","20190404"
"20190401","9호선2~3단계","4133","석촌","6569","5233","20190404"
"20190401","9호선2~3단계","4132","석촌고분","4908","5020","20190404"
"20190401","9호선2~3단계","4131","삼전","5508","5496","20190404"
"20190401","9호선2~3단계","4130","종합운동장","5793","5370","20190404"
"20190401","9호선2~3단계","4129","봉은사","17285","17409","20190404"
